time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
1970/01/01/07:23:14.420000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:14.469000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:14.520000,-5.00343739986e-05,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:14.569000,-5.00343739986e-05,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:14.620000,-5.00343739986e-05,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:14.670000,-5.00343739986e-05,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:14.720000,-5.00343739986e-05,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:14.769000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:14.820000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:14.871000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:14.919000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:14.969000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:15.019000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:15.069000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:15.119000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:15.169000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:15.220000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:15.270000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:15.319000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:15.369000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:15.420000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:15.470000,-5.00343739986e-05,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:15.519000,-5.00343739986e-05,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:15.569000,-5.00343739986e-05,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:15.619000,-5.00343739986e-05,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:15.670000,-5.00343739986e-05,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:15.720000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:15.769000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:15.820000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:15.869000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:15.919000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:15.969000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:16.020000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:16.069000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:16.119000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:16.169000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:16.219000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:16.270000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:16.320000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:16.370000,3.35276126862e-08,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:16.419000,-5.00343739986e-05,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:16.470000,-5.00343739986e-05,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:16.519000,-5.00343739986e-05,0.0,0.0,0.0,0.0,0.0
1970/01/01/07:23:16.570000,-5.00343739986e-05,0.0,0.0,0.0,0.0,0.0
